disasterNumber,femaDeclarationString,state,declarationType,declarationTitle,declarationDate,incidentBeginDate,fipsStateCode,fipsCountyCode,designatedArea,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,event,landfall
4829,DR-4829-SC,SC,DR,HURRICANE HELENE,2024-09-29T00:00:00.000Z,2024-09-25T00:00:00.000Z,45,075,Orangeburg (County),True,False,True,True,Helene,2024-09-26
4829,DR-4829-SC,SC,DR,HURRICANE HELENE,2024-09-29T00:00:00.000Z,2024-09-25T00:00:00.000Z,45,077,Pickens (County),True,False,True,True,Helene,2024-09-26
4829,DR-4829-SC,SC,DR,HURRICANE HELENE,2024-09-29T00:00:00.000Z,2024-09-25T00:00:00.000Z,45,079,Richland (County),True,False,True,True,Helene,2024-09-26
4829,DR-4829-SC,SC,DR,HURRICANE HELENE,2024-09-29T00:00:00.000Z,2024-09-25T00:00:00.000Z,45,081,Saluda (County),True,False,True,True,Helene,2024-09-26
4829,DR-4829-SC,SC,DR,HURRICANE HELENE,2024-09-29T00:00:00.000Z,2024-09-25T00:00:00.000Z,45,083,Spartanburg (County),True,False,True,True,Helene,2024-09-26
4829,DR-4829-SC,SC,DR,HURRICANE HELENE,2024-09-29T00:00:00.000Z,2024-09-25T00:00:00.000Z,45,087,Union (County),True,False,True,True,Helene,2024-09-26
4829,DR-4829-SC,SC,DR,HURRICANE HELENE,2024-09-29T00:00:00.000Z,2024-09-25T00:00:00.000Z,45,089,Williamsburg (County),False,False,True,True,Helene,2024-09-26
4829,DR-4829-SC,SC,DR,HURRICANE HELENE,2024-09-29T00:00:00.000Z,2024-09-25T00:00:00.000Z,45,091,York (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,001,Appling (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,003,Atkinson (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,005,Bacon (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,009,Baldwin (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,011,Banks (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,017,Ben Hill (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,019,Berrien (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,023,Bleckley (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,025,Brantley (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,027,Brooks (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,029,Bryan (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,031,Bulloch (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,033,Burke (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,035,Butts (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,039,Camden (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,043,Candler (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,049,Charlton (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,051,Chatham (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,065,Clinch (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,069,Coffee (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,071,Colquitt (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,073,Columbia (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,075,Cook (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,081,Crisp (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,085,Dawson (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,087,Decatur (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,091,Dodge (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,093,Dooly (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,101,Echols (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,103,Effingham (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,105,Elbert (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,107,Emanuel (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,109,Evans (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,119,Franklin (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,121,Fulton (County),True,False,False,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,123,Gilmer (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,125,Glascock (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,127,Glynn (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,131,Grady (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,133,Greene (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,137,Habersham (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,141,Hancock (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,147,Hart (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,155,Irwin (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,157,Jackson (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,159,Jasper (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,161,Jeff Davis (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,163,Jefferson (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,165,Jenkins (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,167,Johnson (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,171,Lamar (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,173,Lanier (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,175,Laurens (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,179,Liberty (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,181,Lincoln (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,183,Long (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,185,Lowndes (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,187,Lumpkin (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,189,McDuffie (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,191,McIntosh (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,195,Madison (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,205,Mitchell (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,207,Monroe (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,209,Montgomery (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,217,Newton (County),True,False,False,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,221,Oglethorpe (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,223,Paulding (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,229,Pierce (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,231,Pike (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,235,Pulaski (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,237,Putnam (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,241,Rabun (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,245,Richmond (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,251,Screven (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,257,Stephens (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,265,Taliaferro (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,267,Tattnall (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,271,Telfair (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,275,Thomas (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,277,Tift (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,279,Toombs (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,283,Treutlen (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,287,Turner (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,289,Twiggs (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,299,Ware (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,301,Warren (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,303,Washington (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,305,Wayne (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,309,Wheeler (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,311,White (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,315,Wilcox (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,317,Wilkes (County),True,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,319,Wilkinson (County),False,False,True,True,Helene,2024-09-26
4830,DR-4830-GA,GA,DR,HURRICANE HELENE,2024-09-30T00:00:00.000Z,2024-09-24T00:00:00.000Z,13,321,Worth (County),False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,580,Covington,False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,590,Danville,False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,640,Galax,True,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,720,Norton,False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,750,Radford,True,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,770,Roanoke,False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,520,Bristol,False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,003,Albemarle (County),False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,011,Appomattox (County),False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,019,Bedford (County),True,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,021,Bland (County),True,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,023,Botetourt (County),False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,027,Buchanan (County),False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,029,Buckingham (County),False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,035,Carroll (County),True,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,037,Charlotte (County),False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,045,Craig (County),False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,051,Dickenson (County),False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,063,Floyd (County),False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,071,Giles (County),True,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,077,Grayson (County),True,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,079,Greene (County),False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,105,Lee (County),True,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,113,Madison (County),False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,121,Montgomery (County),True,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,125,Nelson (County),False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,141,Patrick (County),False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,143,Pittsylvania (County),True,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,155,Pulaski (County),True,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,161,Roanoke (County),False,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,167,Russell (County),True,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,169,Scott (County),True,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,173,Smyth (County),True,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,185,Tazewell (County),True,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,191,Washington (County),True,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,195,Wise (County),True,False,True,True,Helene,2024-09-26
4831,DR-4831-VA,VA,DR,TROPICAL STORM HELENE,2024-10-01T00:00:00.000Z,2024-09-25T00:00:00.000Z,51,197,Wythe (County),True,False,True,True,Helene,2024-09-26
4832,DR-4832-TN,TN,DR,TROPICAL STORM HELENE,2024-10-02T00:00:00.000Z,2024-09-26T00:00:00.000Z,47,019,Carter (County),True,False,True,True,Helene,2024-09-26
4832,DR-4832-TN,TN,DR,TROPICAL STORM HELENE,2024-10-02T00:00:00.000Z,2024-09-26T00:00:00.000Z,47,025,Claiborne (County),False,False,True,True,Helene,2024-09-26
4832,DR-4832-TN,TN,DR,TROPICAL STORM HELENE,2024-10-02T00:00:00.000Z,2024-09-26T00:00:00.000Z,47,029,Cocke (County),True,False,True,True,Helene,2024-09-26
4832,DR-4832-TN,TN,DR,TROPICAL STORM HELENE,2024-10-02T00:00:00.000Z,2024-09-26T00:00:00.000Z,47,057,Grainger (County),False,False,True,True,Helene,2024-09-26
4832,DR-4832-TN,TN,DR,TROPICAL STORM HELENE,2024-10-02T00:00:00.000Z,2024-09-26T00:00:00.000Z,47,059,Greene (County),True,False,True,True,Helene,2024-09-26
4832,DR-4832-TN,TN,DR,TROPICAL STORM HELENE,2024-10-02T00:00:00.000Z,2024-09-26T00:00:00.000Z,47,063,Hamblen (County),True,False,True,True,Helene,2024-09-26
4832,DR-4832-TN,TN,DR,TROPICAL STORM HELENE,2024-10-02T00:00:00.000Z,2024-09-26T00:00:00.000Z,47,067,Hancock (County),False,False,True,True,Helene,2024-09-26
4832,DR-4832-TN,TN,DR,TROPICAL STORM HELENE,2024-10-02T00:00:00.000Z,2024-09-26T00:00:00.000Z,47,073,Hawkins (County),True,False,True,True,Helene,2024-09-26
