dv,label,coef,se,t,mde,mde_pct_sd,car_sd
car_s01,"Shock [Apr3,4]",-0.007337765525125986,0.0031248880498236375,-2.34816908898228,0.008754639487065157,7.546281496132805,0.11601262809440109
car_p0,Pause [Apr9],0.006021990805885724,0.003377463005411767,1.782992381037656,0.009462249694016527,11.217493557008073,0.08435261982481848
car_round,Round-trip (pause+shock),-0.0012091669627299901,0.0026165338817239468,-0.4621254749177222,0.007330442075029584,7.231333294308757,0.10137054643572892
car_pre,"Pre-window [Mar27,Apr2]",-0.005276186277214129,0.002377072429155372,-2.2196152765479167,0.006659570461435253,4.095936989646096,0.16258967064848975
