,count,mean,std,25%,50%,75%
ln_emp,81834.0,0.23260914382055642,2.3710176909465637,-1.5511690043101247,0.2134971742624043,1.9666577060786858
ln_prod,79230.0,5.451341548474859,1.0732132979442435,4.988232605243878,5.480897455044858,6.003920342524519
roa,83726.0,-0.11497997058473096,0.7006917246475033,-0.10883482883227591,0.0210575534854387,0.06902119213264504
tobinq,83589.0,2.5033832841602535,3.4918050560321103,1.169214633480457,1.6448757292986245,2.6981716460095635
ln_ai,83976.0,0.9281997760337576,1.5878894485323691,0.0,0.0,1.0986122886681096
ln_rob,83976.0,0.06392841288304417,0.3934016985331121,0.0,0.0,0.0
ai_share,65046.0,0.1742363637635025,0.2927606439710978,0.0,0.0163934426229508,0.2
rob_share,65046.0,0.0019462470743347306,0.02748269698260223,0.0,0.0,0.0
size,83782.0,6.242811263753445,2.539407905440289,4.3363916439394945,5.996578946132539,7.944210031937664
