state,company_raw,notice_date,n_employees,city,county,layoff_type,source
TX,Pappas Seafood House (NASA),2020-03-26,149.0,Webster,Harris,,warn_tx.json
TX,Pappas Restaurants Corporate,2020-03-26,124.0,Houston,Harris,,warn_tx.json
TX,Pappas Distribution/Trades Offices - 1,2020-03-26,129.0,Houston,Harris,,warn_tx.json
TX,Pappas Distribution/Trades Offices - 2,2020-03-26,23.0,Houston,Harris,,warn_tx.json
TX,Pappas Distribution/Trades Offices - 3,2020-03-26,60.0,Houston,Harris,,warn_tx.json
TX,Pappas Bread and Dessert Bakeries,2020-03-26,99.0,Houston,Harris,,warn_tx.json
TX,Pappas Pappas Bar-B-Q Catering,2020-03-26,20.0,Houston,Harris,,warn_tx.json
TX,Pappas Catering Houston,2020-03-26,25.0,Houston,Harris,,warn_tx.json
TX,Pappas Confectionary/ Delivery,2020-03-26,107.0,Houston,Harris,,warn_tx.json
TX,Hunan (Pappas),2020-03-26,19.0,Houston,Harris,,warn_tx.json
TX,Movies 4,2020-03-26,11.0,Big Spring,Howard,,warn_tx.json
TX,Movies 10 Weslaco,2020-03-26,32.0,Weslaco,Hidalgo,,warn_tx.json
TX,Movies 17,2020-03-26,28.0,McAllen,Hidalgo,,warn_tx.json
TX,Little Pappas Seafood House,2020-03-26,52.0,Houston,Harris,,warn_tx.json
TX,Town Centre Cinema 6,2020-03-26,12.0,Plainview,Hale,,warn_tx.json
TX,Movies 16,2020-03-26,30.0,Lubbock,Lubbock,,warn_tx.json
TX,Cinemark Cedar Park 12,2020-03-26,72.0,Cedar Park,Williamson,,warn_tx.json
TX,Pappas Burger 2,2020-03-26,112.0,Houston,Harris,,warn_tx.json
TX,Tinseltown USA Beaumont,2020-03-26,68.0,Beaumont,Jefferson,,warn_tx.json
TX,Pappas Shrimp Shack,2020-03-26,46.0,Houston,Harris,,warn_tx.json
TX,Cinemark 14 Round Rock,2020-03-26,52.0,Round Rock,Williamson,,warn_tx.json
TX,Mall de Las Aguilas 7,2020-03-26,23.0,Eagle Pass,Maverick,,warn_tx.json
TX,Century 12 Odessa,2020-03-26,24.0,Odessa,Ector,,warn_tx.json
TX,Hollywood USA - Amarillo,2020-03-26,35.0,Amarillo,Potter,,warn_tx.json
TX,Movies 8 Paris,2020-03-26,15.0,Paris,Lamar,,warn_tx.json
TX,Cinemark 14 Texarkana,2020-03-26,48.0,Texarkana,Bowie,,warn_tx.json
TX,Movies 8 Del Rio,2020-03-26,21.0,Del Rio,Val Verde,,warn_tx.json
TX,Pappas Seafood House (FM 1960),2020-03-26,152.0,Humble,Harris,,warn_tx.json
TX,Tinseltown Mission,2020-03-26,23.0,Mission,Hidalgo,,warn_tx.json
TX,Cinemark Rockwall 14 and XD,2020-03-26,54.0,Rockwall,Rockwall,,warn_tx.json
TX,Movies 8 Round Rock,2020-03-26,23.0,Round Rock,Williamson,,warn_tx.json
TX,Pappas Bar-B-Q 06,2020-03-26,39.0,Houston,Harris,,warn_tx.json
TX,Cinemark Southpark Meadows,2020-03-26,58.0,Austin,Travis,,warn_tx.json
TX,Fossil Group,2020-03-26,222.0,Dallas,Dallas,,warn_tx.json
TX,Kirchhoff Automotive,2020-03-26,148.0,Garland,Dallas,,warn_tx.json
TX,Hollywood USA Movies 15,2020-03-26,20.0,Garland,Dallas,,warn_tx.json
TX,Pappas Bar-B-Q 02,2020-03-26,50.0,Houston,Harris,,warn_tx.json
TX,Cinemark Grand Prairie,2020-03-26,54.0,Grand Prairie,Dallas,,warn_tx.json
TX,Pappas Bar-B-Q 03,2020-03-26,32.0,Houston,Harris,,warn_tx.json
TX,Lewis Energy-Encinal,2020-03-26,187.0,Encinal,La Salle,,warn_tx.json
TX,Cinemark McKinney,2020-03-26,67.0,McKinney,Collin,,warn_tx.json
TX,"Tincup Water Solutions, LLC",2020-03-26,127.0,Stockdale,Wilson,,warn_tx.json
TX,McCreless Mall 10,2020-03-26,21.0,San Antonio,Bexar,,warn_tx.json
TX,North East Mall 18,2020-03-26,62.0,Hurst,Tarrant,,warn_tx.json
TX,Tinseltown San Angelo,2020-03-26,47.0,San Angelo,Tom Green,,warn_tx.json
TX,Harker Heights 16,2020-03-26,48.0,Harker Heights,Bell,,warn_tx.json
TX,Cinemark Temple 12,2020-03-26,43.0,Temple,Bell,,warn_tx.json
TX,Cinemark Stone Hill Town Center,2020-03-26,29.0,Pflugerville,Travis,,warn_tx.json
TX,Cinemark 12 and XD,2020-03-26,53.0,Mansfield,Johnson,,warn_tx.json
TX,Pappas Bar-B-Q 04,2020-03-26,58.0,Houston,Harris,,warn_tx.json
TX,Pappasito's 19,2020-03-26,28.0,Houston,Harris,,warn_tx.json
TX,Pappasito's 18,2020-03-26,29.0,Houston,Harris,,warn_tx.json
TX,Suitsupply-Houston,2020-03-26,15.0,Houston,Harris,,warn_tx.json
TX,Suitsupply-The Woodlands,2020-03-26,6.0,The Woodlands,Montgomery,,warn_tx.json
TX,Cinemark 12 Cypress,2020-03-26,67.0,Cypress,Harris,,warn_tx.json
TX,Brazos Town Center 12,2020-03-26,34.0,Rosenberg,Fort Bend,,warn_tx.json
TX,Pappasito's 14,2020-03-26,128.0,Houston,Harris,,warn_tx.json
TX,Victoria Mall,2020-03-26,23.0,Victoria,Victoria,,warn_tx.json
TX,Hydraulic Fracturing Facility,2020-03-26,388.0,Midland,Midland,,warn_tx.json
TX,Suitsupply-Plano,2020-03-26,9.0,Plano,Collin,,warn_tx.json
TX,Pappas Bar-B-Q 08,2020-03-26,43.0,Houston,Harris,,warn_tx.json
TX,Pappasito's 21,2020-03-26,117.0,Houston,Harris,,warn_tx.json
TX,Cinemark Lufkin 12,2020-03-26,28.0,Lufkin,Angelina,,warn_tx.json
TX,Pappasito's 22,2020-03-26,117.0,Houston,Harris,,warn_tx.json
TX,Movies 14 Lancaster,2020-03-26,54.0,Lancaster,Dallas,,warn_tx.json
TX,Pappasito's 23,2020-03-26,180.0,Shenandoah,Montgomery,,warn_tx.json
TX,Pappas Bar-B-Q 01,2020-03-26,44.0,Houston,Harris,,warn_tx.json
TX,MicroStar Quality Services,2020-03-26,74.0,Eagle Pass,Maverick,,warn_tx.json
TX,Athens Cinema 4,2020-03-26,9.0,Athens,Henderson,,warn_tx.json
TX,Cinemark Webster,2020-03-26,77.0,Webster,Harris,,warn_tx.json
TX,Cinemark at Market Street,2020-03-26,15.0,The Woodlands,Montgomery,,warn_tx.json
TX,Cinemark Brownsville,2020-03-26,57.0,Brownsville,Cameron,,warn_tx.json
TX,Cinemark Houston,2020-03-26,53.0,Houston,Harris,,warn_tx.json
TX,Movies 10 Brownsville,2020-03-26,30.0,Brownsville,Cameron,,warn_tx.json
TX,Cinemark New Caney and XD,2020-03-26,43.0,New Caney,Montgomery,,warn_tx.json
TX,Cinemark 17,2020-03-26,58.0,Dallas,Dallas,,warn_tx.json
TX,Cinemark 19,2020-03-26,61.0,Katy,Fort Bend,,warn_tx.json
TX,Tinseltown USA Pflugerville,2020-03-26,97.0,Pflugerville,Travis,,warn_tx.json
TX,Cinemark Harlingen,2020-03-26,68.0,Harlingen,Cameron,,warn_tx.json
TX,Cinemark Spring Town Center,2020-03-26,27.0,Spring,Harris,,warn_tx.json
TX,Movies 18,2020-03-26,69.0,College Station,Brazos,,warn_tx.json
TX,Pappas Bar-B-Q 09,2020-03-26,59.0,Humble,Harris,,warn_tx.json
TX,Century 16 XD and IMAX,2020-03-26,88.0,Corpus Christi,Nueces,,warn_tx.json
TX,Cinemark Hill Country Galleria,2020-03-26,44.0,Austin,Travis,,warn_tx.json
TX,Pappas Bar-B-Q 10,2020-03-26,31.0,Webster,Harris,,warn_tx.json
TX,Movies 12 Laredo,2020-03-26,29.0,Laredo,Webb,,warn_tx.json
TX,Cinemark Mall Del Norte,2020-03-26,54.0,Laredo,Webb,,warn_tx.json
TX,Movies 10 Harlingen,2020-03-26,22.0,Harlingen,Cameron,,warn_tx.json
TX,Pappas Bar-B-Q 12,2020-03-26,46.0,Houston,Harris,,warn_tx.json
TX,Hollywood USA,2020-03-26,64.0,Pasadena,Harris,,warn_tx.json
TX,Pappas Bar-B-Q 13,2020-03-26,39.0,Houston,Harris,,warn_tx.json
TX,Cinemark @ Alliance Towne Center,2020-03-26,64.0,Fort Worth,Tarrant,,warn_tx.json
TX,Paper Source-N. Lamar,2020-03-27,12.0,Austin,Travis,,warn_tx.json
TX,Down on Grayson,2020-03-27,75.0,San Antonio,Bexar,,warn_tx.json
TX,DriveTime Automotive-Houston,2020-03-27,61.0,Houston,Harris,,warn_tx.json
TX,Westin Stonbriar Hotel,2020-03-27,123.0,Frisco,Collin,,warn_tx.json
TX,Paper Source-Southlake,2020-03-27,6.0,Southlake,Denton,,warn_tx.json
TX,"Charbonneau Industries, Inc.",2020-03-27,60.0,Houston,Harris,,warn_tx.json
TX,Paper Source-Palm Way,2020-03-27,10.0,Austin,Travis,,warn_tx.json
TX,Charbonneau Ind.-Warehouse,2020-03-27,20.0,Houston,Harris,,warn_tx.json
TX,Trico Products,2020-03-27,212.0,Brownsville,Cameron,,warn_tx.json
TX,Paper Source,2020-03-27,11.0,Dallas,Dallas,,warn_tx.json
TX,Pinnacle Logistics,2020-03-27,134.0,Dallas,Dallas,,warn_tx.json
TX,Dorman Milano Hat Co.,2020-03-27,20.0,Dallas,Dallas,,warn_tx.json
TX,Paper Source-Cole Ave,2020-03-27,10.0,Dallas,Dallas,,warn_tx.json
TX,Paper Source-Town and Country,2020-03-27,10.0,Houston,Harris,,warn_tx.json
TX,Paper Source-Plano,2020-03-27,8.0,Plano,Collin,,warn_tx.json
TX,Rosewood Mansion,2020-03-27,1.0,Dallas,Dallas,,warn_tx.json
TX,Paper Source-Westheimer,2020-03-27,17.0,Houston,Harris,,warn_tx.json
TX,"Compeat, Inc.",2020-03-27,56.0,Austin,Travis,,warn_tx.json
TX,Ahern Rentals-El Paso,2020-03-28,1.0,El Paso,El Paso,,warn_tx.json
TX,Ahern Rentals-Corpus Christi.,2020-03-28,1.0,Corpus Ch,Nueces,,warn_tx.json
TX,Ahern Rentals-Irving,2020-03-28,12.0,Irving,Dallas,,warn_tx.json
TX,Ahern Rentals-Lubbock,2020-03-28,1.0,Lubbock,Lubbock,,warn_tx.json
TX,Ahern Rentals-Houston,2020-03-28,12.0,Houston,Harris,,warn_tx.json
TX,Ahern Rentals-Ft Worth,2020-03-28,3.0,Fort Worth,Tarrant,,warn_tx.json
TX,Ahern Rentals-San Antonio,2020-03-28,2.0,San Antonio,Bexar,,warn_tx.json
TX,Suitssupply-Dallas,2020-03-29,19.0,Dallas,Dallas,,warn_tx.json
TX,Suitsupply-Austin,2020-03-29,7.0,Austin,Travis,,warn_tx.json
TX,Sport Clips - FM620,2020-03-30,6.0,Austin,Travis,,warn_tx.json
TX,Sport Clips - Trimmier Rd,2020-03-30,10.0,Killeen,Bell,,warn_tx.json
TX,Sport Clips - Hwy 190,2020-03-30,9.0,Copperas Cove,Coryell,,warn_tx.json
TX,Sport Clips - Town Center,2020-03-30,12.0,Pflugerville,Travis,,warn_tx.json
TX,Sport Clips - Frontage Rd.,2020-03-30,13.0,Austin,Travis,,warn_tx.json
TX,Sport Clips - Shops Pkwy,2020-03-30,13.0,Austin,Travis,,warn_tx.json
TX,Sport Clips - S. IH-35 Round Rock,2020-03-30,6.0,Round Rock,Williamson,,warn_tx.json
TX,Sport Clips - Walton Way,2020-03-30,8.0,Cedar Park,Williamson,,warn_tx.json
TX,Veritas Shop Fabrication,2020-03-30,67.0,Whitehouse,Smith,,warn_tx.json
TX,Holiday Inn Army Hotels,2020-03-30,61.0,San Antonio,Bexar,,warn_tx.json
TX,Sport Clips - Palm Valley,2020-03-30,8.0,Round Rock,Williamson,,warn_tx.json
TX,Sport Clips - University Oaks,2020-03-30,9.0,Round Rock,Williamson,,warn_tx.json
TX,Sport Clips - Whitestone Blvd,2020-03-30,10.0,Cedar Park,Williamson,,warn_tx.json
TX,Sport Clips - Kyle Parkway,2020-03-30,12.0,Kyle,Hays,,warn_tx.json
TX,Sports Clips - San Antonio Rd,2020-03-30,7.0,Buda,Hays,,warn_tx.json
TX,Double Tree by Hilton Hotel,2020-03-30,63.0,Austin,Travis,,warn_tx.json
TX,Sport Clips - Agnes St.,2020-03-30,11.0,Bastrop,Bastrop,,warn_tx.json
TX,Sport Clips - Rivery Blvd.,2020-03-30,17.0,Georgetown,Williamson,,warn_tx.json
TX,Drive Time - Houston,2020-03-30,61.0,Houston,Fort Bend,,warn_tx.json
TX,Hilton Houston Westchase,2020-03-30,50.0,Houston,Harris,,warn_tx.json
TX,IKO Southwest LLC,2020-03-30,31.0,Hillsboro,Hill,,warn_tx.json
TX,"EMI Industries, LLC",2020-03-30,30.0,Arlington,Tarrant,,warn_tx.json
TX,Sport Clips - N. Mopac,2020-03-30,12.0,Austin,Travis,,warn_tx.json
TX,Sport clips - Bee Caves,2020-03-30,6.0,Austin,Travis,,warn_tx.json
TX,Sport Clips - Lakeline,2020-03-30,9.0,Austin,Travis,,warn_tx.json
TX,Sport Clips - Hwy. 290,2020-03-30,13.0,Austin,Travis,,warn_tx.json
TX,Fixbrewhouse-El Paso,2020-03-31,127.0,El Paso,El Paso,,warn_tx.json
TX,El Gallo,2020-03-31,10.0,Houston,Harris,,warn_tx.json
TX,Guadalajara Hacienda-,2020-03-31,42.0,Shenandoah,Montgomery,,warn_tx.json
TX,HMS Host-Lubbock Airport,2020-03-31,15.0,Lubbock,Lubbock,,warn_tx.json
TX,HMS Host-El Paso Airport,2020-03-31,70.0,El Paso,El Paso,,warn_tx.json
TX,Pioneer Frozen Foods-Dallas,2020-03-31,70.0,Dallas,Dallas,,warn_tx.json
TX,Guadalajara Hacienda,2020-03-31,37.0,Katy,Fort Bend,,warn_tx.json
TX,InterContinental-Stephen F Austin,2020-03-31,99.0,Austin,Travis,,warn_tx.json
TX,Guadalajara Grille,2020-03-31,36.0,Houston,Harris,,warn_tx.json
TX,Step Energy Services-Floresville,2020-03-31,69.0,Floresville,Wilson,,warn_tx.json
TX,Justin Brands-Ft Worth,2020-03-31,10.0,Fort Worth,Tarrant,,warn_tx.json
TX,Fixbrewhouse-San Antonio,2020-03-31,164.0,San Antonio,Bexar,,warn_tx.json
TX,Justin Brands-Childress,2020-03-31,7.0,Childress,Childress,,warn_tx.json
TX,Great American Products Ltd.,2020-03-31,1.0,New Braunfels,Comal,,warn_tx.json
TX,Justin Brands-El Paso,2020-03-31,179.0,El Paso,El Paso,,warn_tx.json
TX,Holiday Inn-Riverwalk,2020-03-31,61.0,San Antonio,Bexar,,warn_tx.json
TX,Guadalajara Del Centro,2020-03-31,71.0,Houston,Harris,,warn_tx.json
TX,SiteMinder Hospitality-Colonnade,2020-03-31,36.0,Addison,Dallas,,warn_tx.json
TX,Drive Time,2020-03-31,108.0,Ft. Worth,Johnson,,warn_tx.json
TX,"Flixbrewhouse-Cinema Breweries,Inc.",2020-03-31,168.0,Round Rock,Williamson,,warn_tx.json
TX,Fixbrewhouse-Frisco,2020-03-31,137.0,Frisco,Collin,,warn_tx.json
TX,"uShip, Inc.",2020-03-31,65.0,Austin,Travis,,warn_tx.json
TX,Justin Brands-N. Desert,2020-03-31,5.0,El Paso,El Paso,,warn_tx.json
TX,Justin Brands--Gateway W,2020-03-31,6.0,El Paso,El Paso,,warn_tx.json
TX,Justin Brands-1756 Gateway,2020-03-31,6.0,El Paso,El Paso,,warn_tx.json
TX,Justin Brands-7100 Gateway E,2020-03-31,6.0,El Paso,El Paso,,warn_tx.json
TX,"DynaEnergetics US, Inc.",2020-03-31,85.0,Blum,Hill,,warn_tx.json
TX,Avis Car Rental,2020-04-01,901.0,Dallas,Dallas,,warn_tx.json
TX,Avis Car Rental-3937 26th Ave,2020-04-01,12.0,Dallas,Dallas,,warn_tx.json
TX,Zachary Industrial-LyndellBaseII,2020-04-01,288.0,Houston,Harris,,warn_tx.json
TX,Hampton Inn-Frisco,2020-04-01,11.0,Frisco,Collin,,warn_tx.json
TX,Courtyard by Marriott Austin,2020-04-01,53.0,Pflugerville,Travis,,warn_tx.json
TX,Hyatt Place-Cedar Park,2020-04-01,12.0,Cedar Park,Williamson,,warn_tx.json
TX,Avis Car Rental-Cedar Springs,2020-04-01,33.0,Dallas,Dallas,,warn_tx.json
TX,Avis Car Rental-3850 26th,2020-04-01,8.0,Dallas,Dallas,,warn_tx.json
TX,Kinsel Ford-Toyota,2020-04-02,8.0,Beaumont,Jefferson,,warn_tx.json
TX,Martin-Brower Co. LLC,2020-04-02,44.0,Conroe,Montgomery,,warn_tx.json
TX,Tandy Leather Co.,2020-04-02,14.0,Ft. Worth,Tarrant,,warn_tx.json
TX,"UTLX Manufacturing, Inc.",2020-04-02,81.0,Houston,Harris,,warn_tx.json
TX,Turner Industries,2020-04-02,500.0,Paris,Lamar,,warn_tx.json
TX,"Watson & Chalin Manufacturing, Inc. - McKinney",2020-04-02,103.0,McKinney,Collin,,warn_tx.json
TX,Pioneer Frozen Foods,2020-04-02,90.0,Duncanville,Dallas,,warn_tx.json
TX,Palmer of Texas,2020-04-02,50.0,Andrews,Andrews,,warn_tx.json
TX,Fairfield Inn & Suites Dallas,2020-04-02,56.0,Dallas,Dallas,,warn_tx.json
TX,"Kinsel Ford, Inc.",2020-04-02,19.0,Beaumont,Jefferson,,warn_tx.json
TX,David McDavid Acura,2020-04-03,13.0,Austin,Travis,,warn_tx.json
TX,David McDavid Acura-Plano,2020-04-03,42.0,Plano,Collin,,warn_tx.json
TX,David McDavid- Lincoln,2020-04-03,27.0,Plano,Collin,,warn_tx.json
TX,JW Marriott Austin,2020-04-03,166.0,Austin,Travis,,warn_tx.json
TX,National Credit Services,2020-04-03,141.0,Dallas,Dallas,,warn_tx.json
TX,David McDavid- Ford,2020-04-03,50.0,Ft. Worth,Tarrant,,warn_tx.json
TX,David McDavid- Honda,2020-04-03,50.0,Irving,Dallas,,warn_tx.json
TX,South Texas Eye Institute,2020-04-03,21.0,San Antonio,Bexar,,warn_tx.json
TX,US Silica-Crane Facility,2020-04-03,71.0,Crane,Crane,,warn_tx.json
TX,David McDavid Honda-Frisco,2020-04-03,67.0,Frisco,Collin,,warn_tx.json
TX,"Roquemore Holdings, LLC",2020-04-03,37.0,Garland,Dallas,,warn_tx.json
TX,Global Investigative Services,2020-04-03,11.0,Garland,Dallas,,warn_tx.json
TX,Turner Industries-Pasadena,2020-04-03,105.0,Pasadena,Harris,,warn_tx.json
TX,Justin Brands-W. Daggett,2020-04-04,121.0,Ft. Worth,Tarrant,,warn_tx.json
TX,Ra Sushi-Austin,2020-04-05,55.0,Austin,Travis,,warn_tx.json
TX,Ra Sushi-Southlake,2020-04-05,33.0,Southlake,Tarrant,,warn_tx.json
TX,Benihana Las Colinas,2020-04-05,53.0,Irving,Dallas,,warn_tx.json
TX,Benihana Dallas,2020-04-05,72.0,Dallas,Dallas,,warn_tx.json
TX,Ra Sushi-Houston,2020-04-05,67.0,Houston,Harris,,warn_tx.json
TX,Benihana-The Woodlands,2020-04-05,38.0,The Woodlands,Montgomery,,warn_tx.json
TX,Benihana-Westhiemer,2020-04-05,52.0,Houston,Harris,,warn_tx.json
TX,Ra Sushi-Plano,2020-04-05,44.0,Plano,Collin,,warn_tx.json
TX,Benihana-Houston,2020-04-05,41.0,Houston,Harris,,warn_tx.json
TX,Benihana-Sugarland,2020-04-05,41.0,Sugar Land,Fort Bend,,warn_tx.json
TX,Haliburton Energy Services-Brownfield,2020-04-06,41.0,Brownfield,Terry,,warn_tx.json
TX,Questo Beso,2020-04-06,42.0,Dallas,Dallas,,warn_tx.json
TX,Scholastic Book Faris-Houston,2020-04-06,86.0,Houston,Harris,,warn_tx.json
TX,Haliburton Energy Services-Odessa,2020-04-06,237.0,Odessa,Ector,,warn_tx.json
TX,Traffic Los Angeles--Joule Hotel,2020-04-06,4.0,Dallas,Dallas,,warn_tx.json
TX,Forty Five Ten,2020-04-06,10.0,Dallas,Dallas,,warn_tx.json
TX,Scholastic Book Fairs-Waco,2020-04-06,43.0,Waco,McLennan,,warn_tx.json
TX,Tango Room,2020-04-06,2.0,Dallas,Dallas,,warn_tx.json
TX,"Wheelhouse, Sassetta",2020-04-06,82.0,Dallas,Dallas,,warn_tx.json
TX,The Porch,2020-04-06,69.0,Dallas,Dallas,,warn_tx.json
TX,The Joule Hotel,2020-04-06,432.0,Dallas,Dallas,,warn_tx.json
TX,Forty Five Ten-Highland Park,2020-04-06,34.0,Dallas,Dallas,,warn_tx.json
TX,Benihana-Plano,2020-04-06,56.0,Plano,Collin,,warn_tx.json
TX,"Vallourec Sta, LP",2020-04-06,144.0,Houston,Harris,,warn_tx.json
TX,The Commisary,2020-04-06,19.0,Dallas,Dallas,,warn_tx.json
TX,Scholastic Book Fairs-Arlington,2020-04-06,85.0,Arlington,Tarrant,,warn_tx.json
TX,Paul Martin's-Dallas,2020-04-06,57.0,Dallas,Dallas,,warn_tx.json
TX,North American Dental Group,2020-04-07,12.0,Allen,Collin,,warn_tx.json
TX,Universal Pressure Pumping-Pearsall,2020-04-07,200.0,Pearsall,Frio,,warn_tx.json
TX,North American Dental - Roanoke,2020-04-07,8.0,Roanoke,Denton,,warn_tx.json
TX,North American Dental - Tyler,2020-04-07,32.0,Tyler,Smith,,warn_tx.json
TX,"Huhtamaki, Inc.",2020-04-07,60.0,Paris,Lamar,,warn_tx.json
TX,Halliburton-Elmendorf,2020-04-07,384.0,Elmendorf,Bexar,,warn_tx.json
TX,Leggette & Pratt Inc.,2020-04-07,192.0,Ennis,Ellis,,warn_tx.json
TX,El Gallo-,2020-04-07,9.0,Houston,Harris,,warn_tx.json
TX,Epic Piping LLC,2020-04-07,73.0,San Marcos,Hays,,warn_tx.json
TX,Avianca-Houston,2020-04-07,1.0,Houston,Harris,,warn_tx.json
TX,Avianca-DFW Airport,2020-04-07,1.0,DFW Airport,Dallas,,warn_tx.json
TX,Frontier Enterp;rise,2020-04-07,1000.0,San Antonio,Bexar,,warn_tx.json
TX,YMCA-San Antonio,2020-04-07,1679.0,San Antonio,Bexar,,warn_tx.json
TX,"Exeter Finance, LLC",2020-04-07,29.0,Irving,Dallas,,warn_tx.json
TX,ProPetro-Cement Operations Facility,2020-04-07,39.0,Midland,Midland,,warn_tx.json
TX,Medieval Times,2020-04-08,190.0,Dallas,Dallas,,warn_tx.json
TX,Prospect Airport Services-DFW Airport,2020-04-08,201.0,DFW Airport,Tarrant,,warn_tx.json
TX,Turner Industries-Corpus Christi,2020-04-09,40.0,Corpus Ch,Nueces,,warn_tx.json
TX,Universal Pressure Pumping,2020-04-09,70.0,Midland,Midland,,warn_tx.json
TX,Black Bear Diner-Sugarland,2020-04-09,46.0,Sugarland,Fort Bend,,warn_tx.json
TX,Black Bear Diner-Shenandoah,2020-04-09,71.0,Shenandoah,Montgomery,,warn_tx.json
TX,Black Bear Diner-Katy,2020-04-09,47.0,Katy,Fort Bend,,warn_tx.json
TX,Black Bear Diner-Humble,2020-04-09,56.0,Humble,Harris,,warn_tx.json
TX,Black Bear Diner-15720 N Frwy,2020-04-09,42.0,Houston,Harris,,warn_tx.json
TX,Black Bear Diner-19823 NW Frwy,2020-04-09,2.0,Houston,Harris,,warn_tx.json
TX,Embassy Suites-Dallas Love Field,2020-04-09,58.0,Dallas,Dallas,,warn_tx.json
TX,InterContinental Houston Medical Center,2020-04-09,75.0,Houston,Fort Bend,,warn_tx.json
TX,Gristmill River Restaurant and Bar,2020-04-09,305.0,New Braunfels,Comal,,warn_tx.json
TX,Step Energy Services,2020-04-09,76.0,Midland,Midland,,warn_tx.json
TX,Capital Sand Permian,2020-04-09,50.0,Monahans,Ward,,warn_tx.json
TX,VSPOne Dallas,2020-04-09,133.0,Lewisville,Denton,,warn_tx.json
TX,Willie's Grill & Icehouse - I35 South,2020-04-10,40.0,San Antonio,Bexar,,warn_tx.json
TX,Willie's Grill & Icehouse -  College Station,2020-04-10,28.0,College Station,Brazos,,warn_tx.json
TX,Willie's Grill & Icehouse - Conroe,2020-04-10,51.0,Conroe,Montgomery,,warn_tx.json
TX,Willie's Grill & Icehouse.,2020-04-10,45.0,San Antonio,Bexar,,warn_tx.json
TX,Willie's Grill & Icehouse - Spring,2020-04-10,41.0,Spring,Harris,,warn_tx.json
TX,Willie's Grill & Icehouse - Leon Springs,2020-04-10,38.0,Leon Springs,Bexar,,warn_tx.json
TX,Willie's Grill & Icehouse - New Braunfels,2020-04-10,45.0,New Braunfels,Comal,,warn_tx.json
TX,Willie's Grill &  Icehouse - North Loop,2020-04-10,35.0,San Antonio,Bexar,,warn_tx.json
TX,Willie's Grill & Icehouse,2020-04-10,32.0,San Antonio,Bexar,,warn_tx.json
TX,Willie's Grill & Icehouse - Katy Fwy,2020-04-10,40.0,Houston,Fort Bend,,warn_tx.json
TX,Willie's Grill & Icehouse - Cypress,2020-04-10,51.0,Cypress,Harris,,warn_tx.json
TX,Pacific Drilling - Pacific Sharav,2020-04-10,82.0,Houston,Fort Bend,,warn_tx.json
TX,Willie's Grill & Icehouse - Georgetown,2020-04-10,69.0,Georgetown,Williamson,,warn_tx.json
TX,Hilton Garden Inn - Dallas Market Center,2020-04-10,61.0,Dallas,Dallas,,warn_tx.json
TX,"Yazaki North America dba Elcom, Inc.",2020-04-10,43.0,El Paso,El Paso,,warn_tx.json
TX,Willie's Grill & Icehouse - Hwy 6 N,2020-04-10,77.0,Houston,Fort Bend,,warn_tx.json
TX,Willie's Grill & Icehouse - 1960 RD,2020-04-10,29.0,Houston,Fort Bend,,warn_tx.json
TX,Willie's Grill & Icehouse - NW FWY,2020-04-10,35.0,Houston,Fort Bend,,warn_tx.json
TX,NexTier Completion Solutions Inc. - San Angelo,2020-04-10,53.0,San Angelo,Tom Green,,warn_tx.json
TX,Willie's Grill & Icehouse - Sugar Land,2020-04-10,37.0,Sugar Land,Fort Bend,,warn_tx.json
TX,Avis Budget Car Rental-Airport Blvd,2020-04-10,47.0,Houston,Harris,,warn_tx.json
TX,Willie's Grill & Icehouse - HWY 249,2020-04-10,39.0,Houston,Fort Bend,,warn_tx.json
TX,Signing Day One-D1 Training,2020-04-13,3.0,Boerne,Kendall,,warn_tx.json
TX,At Home Corporate,2020-04-13,147.0,Plano,Collin,,warn_tx.json
TX,Take 5 Department 199,2020-04-13,7.0,San Antonio,Bexar,,warn_tx.json
TX,US Silica-Sandbox Logistics,2020-04-13,105.0,Midland,Midland,,warn_tx.json
TX,Take 5 Department 179,2020-04-13,11.0,San Antonio,Bexar,,warn_tx.json
TX,Beyond Finance,2020-04-13,302.0,Houston,Harris,,warn_tx.json
TX,America's Auto Auction Texas,2020-04-13,1.0,Buda,Hays,,warn_tx.json
TX,Guess?,2020-04-13,30.0,Laredo,Webb,,warn_tx.json
TX,Covia-Kermit,2020-04-13,82.0,Kermit,Winkler,,warn_tx.json
TX,Dog and Pony Grill,2020-04-13,29.0,Boerne,Kendall,,warn_tx.json
TX,Alamo Drafthouse-Corpus Christi,2020-04-13,128.0,Corpus Ch,Nueces,,warn_tx.json
TX,Alamo Drafthouse-Laredo,2020-04-13,112.0,Laredo,Webb,,warn_tx.json
TX,Allied Aviation Fueling Co,2020-04-13,6.0,San Antonio,Bexar,,warn_tx.json
TX,Yazaki North America,2020-04-13,83.0,El Paso,El Paso,,warn_tx.json
TX,MCD Innovations,2020-04-13,25.0,McKinney,Collin,,warn_tx.json
TX,Pappadeaux Seafood Kitchen 33,2020-04-13,120.0,Houston,Harris,,warn_tx.json
TX,NexTier Completion Solutions Inc. - Onyx Dr,2020-04-14,60.0,Midland,Midland,,warn_tx.json
TX,NexTier Completion Solutions Inc. - FM 1788,2020-04-14,133.0,Midland,Midland,,warn_tx.json
